timestamp,Soil humidity 1,Irrigation field 1,Soil humidity 2,Irrigation field 2,Soil humidity 3,Irrigation field 3,Soil humidity 4,Irrigation field 4,Air temperature (C),Air humidity (%),Pressure (KPa),Wind speed (Km/h),Wind gust (Km/h),Wind direction (Deg)
2019-05-18 18:50:00,63.10364440966584,0,7.33,0,28.91500652074803,1,8.18,1,22.49,76.33,101.14,12.4,68.69,180.0
2019-05-18 18:55:00,62.694826524695266,0,7.28,0,30.115030037573568,0,8.28,1,22.34,77.06,101.14,10.88,41.38,180.0
2019-05-18 19:00:00,62.76566053041706,0,7.23,0,26.43406659088452,0,8.38,1,22.06,77.82,101.14,10.96,33.46,180.0
2019-05-18 19:05:00,62.73629754697984,0,7.18,0,28.429599600205783,0,8.49,1,21.79,78.59,101.14,11.04,25.53,180.0
2019-05-18 19:10:00,62.9299623030324,0,7.13,0,28.31597211588767,0,8.59,1,21.59,79.42,101.14,11.87,25.53,180.0
2019-05-18 19:15:00,62.88748925870423,0,7.08,0,28.592831155258878,0,8.69,1,21.39,80.25,101.14,12.7,25.53,180.0
2019-05-18 19:20:00,62.95793732927629,0,7.03,0,27.597849432632607,0,8.79,1,21.2,80.94,101.15,12.38,37.25,180.0
2019-05-18 19:25:00,62.78307308994113,0,6.97,0,27.462982073889872,0,8.9,1,21.02,81.63,101.16,12.05,48.98,180.0
2019-05-18 19:30:00,63.163697334518986,0,6.92,0,26.685569611077415,0,9.0,1,20.86,82.24,101.17,11.4,48.49,180.0
2019-05-18 19:35:00,62.83549458361909,0,6.87,0,30.088055980313676,0,9.0,0,20.69,82.86,101.18,10.76,48.0,180.0
2019-05-18 19:40:00,62.61699574866843,0,6.82,0,30.04981173045378,0,9.0,0,20.56,83.41,101.18,9.96,41.14,180.0
2019-05-18 19:45:00,62.53422700602405,0,6.77,0,30.628110025842684,0,9.0,0,20.43,83.96,101.19,9.15,34.29,180.0
2019-05-18 19:50:00,62.64238756423626,0,6.72,0,29.917838374130874,0,9.0,0,20.34,84.48,101.19,9.32,36.5,180.0
2019-05-18 19:55:00,62.77515923085011,0,6.67,0,29.702306693796835,0,9.0,0,20.25,85.01,101.19,9.48,38.71,180.0
2019-05-18 20:00:00,62.6998754591801,0,6.62,0,27.072797313739784,0,9.0,0,20.19,85.45,101.19,8.97,39.03,180.0
2019-05-18 20:05:00,62.75692262833105,1,6.56,0,27.857634735993848,0,9.0,0,20.13,85.89,101.19,8.46,39.34,180.0
2019-05-18 20:10:00,62.803061958279315,1,6.51,0,27.025436201848585,0,9.0,0,20.04,86.45,101.2,8.07,35.89,180.0
2019-05-18 20:15:00,62.703918480916556,1,6.46,0,27.478848305349597,0,9.0,0,19.95,87.01,101.2,7.68,32.43,180.0
2019-05-18 20:20:00,62.739348273434665,0,6.41,0,28.286250659240817,0,9.0,0,19.93,87.39,101.2,7.65,35.43,180.0
2019-05-18 20:25:00,62.592201321846744,0,6.36,0,28.640188664003336,0,9.0,0,19.91,87.77,101.2,7.62,38.44,180.0
2019-05-18 20:30:00,62.76422875105683,1,6.31,0,28.352670615797393,0,9.0,0,19.89,88.15,101.21,7.59,41.44,180.0
2019-05-18 20:35:00,62.908080937940966,0,6.26,0,28.232736723902843,0,9.0,0,19.87,88.53,101.21,7.56,44.44,180.0
2019-05-18 20:40:00,62.62201446810548,0,6.21,0,26.965401246506648,0,9.0,0,19.84,88.57,101.22,7.47,43.65,180.0
2019-05-18 20:45:00,62.508952656628296,1,6.15,0,27.59525426619528,0,9.0,0,19.81,88.61,101.23,7.38,42.86,180.0
2019-05-18 20:50:00,62.72917904728366,1,6.1,0,28.29529365676401,0,9.0,0,19.82,88.88,101.24,6.87,38.82,180.0
2019-05-18 20:55:00,62.367525786100316,0,6.05,0,29.233145010711713,0,9.0,0,19.83,89.15,101.25,6.36,34.78,180.0
2019-05-18 21:00:00,62.62576498334509,0,6.0,0,27.653416486020657,0,9.0,0,19.78,89.58,101.26,6.32,28.71,180.0
2019-05-18 21:05:00,62.79713326921823,0,5.95,0,27.6996597216367,0,9.0,0,19.73,90.0,101.28,6.28,22.64,180.0
2019-05-18 21:10:00,62.781968088392205,0,5.89,0,27.13568258334736,0,9.0,0,19.76,90.18,101.29,6.63,28.98,180.0
2019-05-18 21:15:00,62.714313657678325,0,5.84,0,26.798351031502346,0,9.0,0,19.78,90.37,101.3,6.98,35.32,180.0
2019-05-18 21:20:00,62.58314686539709,0,5.79,0,26.466404832849122,0,9.0,0,19.8,90.56,101.3,7.33,41.66,180.0
2019-05-18 21:25:00,62.31960521699941,0,5.74,0,27.159097407221104,0,9.0,0,19.83,90.74,101.31,7.68,48.0,180.0
2019-05-18 21:30:00,63.069332573915766,0,5.68,0,26.78655545506875,0,9.0,0,19.83,90.7,101.32,7.12,35.54,180.0
2019-05-18 21:35:00,63.12871644241286,0,5.63,0,26.746501749956867,0,9.0,0,19.84,90.67,101.33,6.56,23.08,180.0
2019-05-18 21:40:00,62.82935513425208,0,5.58,0,26.082921475236517,0,9.0,0,19.8,90.61,101.33,6.19,21.06,180.0
2019-05-18 21:45:00,62.79963046013669,0,5.53,0,25.96629842479993,0,9.0,0,19.77,90.55,101.33,5.82,19.05,180.0
2019-05-18 21:50:00,63.04039974100471,0,5.47,0,26.483195046250216,0,9.0,0,19.73,90.7,101.34,6.36,21.4,180.0
2019-05-18 21:55:00,62.801099263278076,0,5.42,0,26.41306294776784,0,9.0,0,19.68,90.86,101.34,6.9,23.76,180.0
2019-05-18 22:00:00,62.53558581397435,0,5.37,0,26.53407936006019,1,9.0,0,19.66,90.81,101.34,6.75,25.36,180.0
2019-05-18 22:05:00,62.427134611836735,0,5.32,0,27.158071411187745,1,9.0,0,19.65,90.75,101.34,6.61,26.97,180.0
2019-05-18 22:10:00,62.54581811921142,0,5.26,0,26.89847076909677,0,9.0,0,19.63,90.7,101.34,6.46,28.57,180.0
2019-05-18 22:15:00,62.63594207368662,0,5.21,0,25.8802676665372,0,9.0,0,19.6,90.63,101.34,5.69,20.08,180.0
2019-05-18 22:20:00,62.712934402832666,0,5.16,0,25.632128859413307,0,9.0,0,19.57,90.56,101.35,4.92,11.59,180.0
2019-05-18 22:25:00,62.476680253822735,0,5.11,0,26.205276681738333,0,9.0,0,19.54,90.7,101.35,5.24,15.88,180.0
2019-05-18 22:30:00,62.63409758988603,0,5.05,0,25.797885319542356,0,9.0,0,19.51,90.84,101.35,5.56,20.17,180.0
2019-05-18 22:35:00,62.60988726546754,0,5.0,0,26.71154987542791,1,9.0,0,19.49,90.82,101.35,6.22,26.08,180.0
2019-05-18 22:40:00,62.530401574022115,0,4.95,0,25.23048271468948,1,9.0,0,19.47,90.79,101.35,6.87,32.0,180.0
2019-05-18 22:45:00,62.772336234796526,0,4.89,0,25.746836386965832,0,9.0,0,19.41,90.67,101.35,6.44,22.63,180.0
2019-05-18 22:50:00,62.98251260387297,0,4.84,0,25.613143203666024,0,9.0,0,19.35,90.55,101.36,6.02,13.26,180.0
2019-05-18 22:55:00,62.921587602376945,0,4.79,0,24.808744522973438,0,9.0,0,19.28,91.19,101.36,6.37,13.65,180.0
2019-05-18 23:00:00,62.73969135909369,0,4.74,0,25.027883403584557,0,9.0,0,19.22,91.83,101.37,6.72,14.04,180.0
2019-05-18 23:05:00,62.45074887200434,0,4.68,0,24.66573450299842,1,9.0,0,19.29,91.77,101.38,7.28,24.93,180.0
2019-05-18 23:10:00,62.33046111115419,0,4.63,0,25.192756642369698,1,9.0,0,19.37,91.71,101.39,7.83,35.82,180.0
2019-05-18 23:15:00,62.25420114509787,0,4.58,0,25.218731727196754,1,9.0,0,19.42,91.6,101.4,7.1,35.3,180.0
2019-05-18 23:20:00,62.46363215447499,0,4.53,0,25.82217728444989,1,9.0,0,19.48,91.48,101.4,6.36,34.78,180.0
2019-05-18 23:25:00,62.44102997423675,0,4.47,0,25.37572713603478,1,9.0,0,19.5,91.66,101.4,6.48,30.02,180.0
2019-05-18 23:30:00,62.94332808463427,0,4.42,0,25.286194344340352,1,9.0,0,19.51,91.85,101.4,6.6,25.26,180.0
2019-05-18 23:35:00,63.11410990884704,0,4.37,0,25.564426182618355,0,9.0,0,19.56,91.66,101.4,6.34,18.16,180.0
2019-05-18 23:40:00,62.72250172867561,0,4.32,0,25.779446891705753,0,9.0,0,19.61,91.48,101.39,6.09,11.06,180.0
2019-05-18 23:45:00,62.48961759225559,0,4.26,0,26.758383126322137,1,9.0,0,19.65,91.36,101.4,6.78,20.16,180.0
2019-05-18 23:50:00,62.47174398421471,0,4.21,0,24.74952275281071,1,9.0,0,19.69,91.24,101.4,7.47,29.27,180.0
2019-05-18 23:55:00,62.346990397911505,0,4.16,0,25.052505957205213,1,9.0,0,19.7,91.15,101.4,7.06,32.82,180.0
2019-05-19 00:00:00,62.86419428467171,1,4.11,0,24.32872306822132,1,9.0,0,19.72,91.06,101.39,6.64,36.36,180.0
2019-05-19 00:05:00,62.81561262688148,0,4.05,0,24.835894684030098,1,9.0,0,19.67,91.26,101.39,6.57,35.33,180.0
2019-05-19 00:10:00,62.7678020736669,1,4.0,0,24.353676435751765,1,9.0,0,19.62,91.47,101.39,6.5,34.29,180.0
2019-05-19 00:15:00,62.75471448780465,1,3.97,0,24.559396409725938,1,9.0,0,19.6,91.7,101.39,6.4,34.29,180.0
2019-05-19 00:20:00,62.80364879245396,0,3.95,0,24.453963607071127,1,9.0,0,19.59,91.93,101.39,6.3,34.29,180.0
2019-05-19 00:25:00,62.72472361084018,0,3.92,0,24.505895310598216,1,9.0,0,19.5,92.31,101.38,6.44,34.79,180.0
2019-05-19 00:30:00,62.99394996178807,0,3.9,0,24.498054638101824,1,9.0,0,19.41,92.69,101.37,6.59,35.29,180.0
2019-05-19 00:35:00,63.165021767678624,0,3.87,0,24.40068612823777,1,9.0,0,19.3,93.2,101.36,6.54,33.44,180.0
2019-05-19 00:40:00,62.78108191829211,0,3.85,0,23.69748092286724,1,9.0,0,19.18,93.7,101.36,6.49,31.58,180.0
2019-05-19 00:45:00,62.78972189051092,0,3.82,0,24.092708624670774,1,9.0,0,19.08,94.35,101.35,6.48,28.98,191.25
2019-05-19 00:50:00,63.23736880226586,0,3.79,0,24.07413316465983,1,9.0,0,18.99,95.0,101.34,6.46,26.37,202.5
2019-05-19 00:55:00,63.08608106463618,0,3.77,0,24.503926866496457,1,9.0,0,18.94,95.46,101.34,7.21,27.82,191.25
2019-05-19 01:00:00,63.23271220810699,0,3.74,0,23.080958194925493,1,9.0,0,18.9,95.92,101.33,7.96,29.27,180.0
2019-05-19 01:05:00,63.10981423964253,0,3.72,0,23.81248537223056,1,9.0,0,18.87,95.96,101.32,7.56,32.28,180.0
2019-05-19 01:10:00,62.86446816545417,0,3.69,0,23.425577223644435,1,9.0,0,18.84,96.0,101.32,7.15,35.29,180.0
2019-05-19 01:15:00,62.935451973657734,0,3.67,0,23.39020715889731,1,9.0,0,18.78,96.0,101.32,7.4,35.56,180.0
2019-05-19 01:20:00,63.01568294202154,0,3.64,0,23.110892687623178,1,9.0,0,18.73,96.0,101.31,7.66,35.82,180.0
2019-05-19 01:25:00,63.01095817774801,0,3.62,0,24.420924778262847,0,9.0,0,18.68,96.0,101.3,7.78,26.48,180.0
2019-05-19 01:30:00,63.51782863198965,0,3.59,0,23.84467284502389,0,9.0,0,18.63,96.0,101.29,7.91,17.14,180.0
2019-05-19 01:35:00,63.41423745820249,0,3.56,0,24.0463477237941,0,9.0,0,18.58,96.0,101.29,7.76,23.03,180.0
2019-05-19 01:40:00,63.13807040034987,0,3.54,0,23.485056731397194,1,9.0,0,18.53,96.0,101.29,7.61,28.92,180.0
2019-05-19 01:45:00,63.106167448936816,0,3.51,0,24.18553593106451,1,9.0,0,18.51,96.0,101.28,8.02,28.92,180.0
2019-05-19 01:50:00,63.14937757486902,0,3.49,0,24.205860831414604,0,9.0,0,18.48,96.0,101.27,8.42,28.92,180.0
2019-05-19 01:55:00,63.03744787570281,0,3.46,0,24.3602490257934,0,9.0,0,18.49,96.0,101.26,8.7,31.36,180.0
2019-05-19 02:00:00,62.828022981768584,0,3.44,0,24.04404902877423,1,9.0,0,18.5,96.0,101.26,8.98,33.8,180.0
2019-05-19 02:05:00,62.81617032216073,0,3.41,0,24.761526410968365,1,9.0,0,18.46,96.0,101.26,8.58,31.53,180.0
2019-05-19 02:10:00,62.84642369752664,0,3.38,0,24.323774258776382,1,8.98,0,18.43,96.0,101.25,8.18,29.27,180.0
2019-05-19 02:15:00,62.82531575487755,0,3.36,0,24.050377618222768,0,8.95,0,18.39,96.0,101.24,7.74,23.46,180.0
2019-05-19 02:20:00,63.00297461709471,0,3.33,0,24.239759123318,1,8.93,0,18.35,96.0,101.23,7.3,17.65,180.0
2019-05-19 02:25:00,62.91434190974673,0,3.31,0,24.248879138102694,0,8.9,0,18.37,96.0,101.23,8.16,31.46,180.0
2019-05-19 02:30:00,63.0835090604316,0,3.28,0,23.46162828312485,0,8.88,0,18.38,96.0,101.23,9.03,45.28,180.0
2019-05-19 02:35:00,63.15414070811419,0,3.26,0,24.171066819752063,0,8.85,0,18.38,96.0,101.22,9.14,40.82,180.0
2019-05-19 02:40:00,63.01205353531592,0,3.23,0,23.810525485602305,0,8.82,0,18.39,96.0,101.22,9.25,36.36,180.0
2019-05-19 02:45:00,62.87941244530755,0,3.21,0,24.945920597987904,0,8.8,0,18.38,96.0,101.22,8.44,25.92,180.0
2019-05-19 02:50:00,63.00850595758218,0,3.18,0,24.66740073316761,1,8.78,0,18.37,96.0,101.21,7.63,15.48,180.0
2019-05-19 02:55:00,63.16913701579644,0,3.15,0,24.306761100670936,0,8.75,0,18.38,96.0,101.2,8.12,18.57,180.0
2019-05-19 03:00:00,63.0079451580172,0,3.13,0,25.894937428083566,0,8.72,0,18.39,96.0,101.2,8.6,21.65,180.0
2019-05-19 03:05:00,62.797986575280056,0,3.1,0,26.14247225773567,0,8.7,0,18.4,96.0,101.19,9.09,24.74,180.0
2019-05-19 03:10:00,62.88851251406222,0,3.08,0,25.742032491578723,0,8.68,0,18.38,96.0,101.18,8.66,27.76,180.0
2019-05-19 03:15:00,63.00331646103944,0,3.05,0,25.401307451097466,0,8.65,0,18.36,96.0,101.17,8.22,30.77,180.0
2019-05-19 03:20:00,62.943111157147364,0,3.03,0,25.993286219056756,0,8.62,0,18.34,96.0,101.17,7.64,23.55,180.0
2019-05-19 03:25:00,62.69886751829838,0,3.0,0,26.327497220630853,0,8.6,0,18.32,96.0,101.17,7.07,16.33,180.0
2019-05-19 03:30:00,63.1414935583115,0,2.97,0,25.616284246834006,0,8.57,0,18.34,96.0,101.16,7.88,17.84,180.0
2019-05-19 03:35:00,63.354821429305225,0,2.95,0,26.330402708080907,0,8.55,0,18.36,96.0,101.16,8.68,19.35,180.0
2019-05-19 03:40:00,62.946404307622565,0,2.92,0,26.034390241442477,1,8.52,0,18.38,96.0,101.16,9.43,27.32,180.0
2019-05-19 03:45:00,63.091441358979864,0,2.9,0,26.841688104078322,0,8.5,0,18.39,96.0,101.15,10.19,35.29,180.0
2019-05-19 03:50:00,63.01784652570007,0,2.87,0,26.05953570173334,0,8.48,0,18.41,96.0,101.16,9.66,27.4,180.0
2019-05-19 03:55:00,62.95776851821822,0,2.85,0,25.998061064073298,0,8.45,0,18.43,96.0,101.16,9.14,19.51,180.0
2019-05-19 04:00:00,63.22191726142874,0,2.82,0,26.20556200592057,0,8.43,0,18.42,96.0,101.16,9.02,20.56,180.0
2019-05-19 04:05:00,63.114430478086895,0,2.79,0,26.780320209640365,0,8.4,0,18.42,96.0,101.16,8.9,21.62,180.0
2019-05-19 04:10:00,63.07600722283808,0,2.77,0,25.26789711481651,0,8.38,0,18.42,96.0,101.16,9.52,36.9,180.0
2019-05-19 04:15:00,63.298222436232926,0,2.74,0,24.570360109656626,0,8.35,0,18.43,96.0,101.16,10.13,52.17,180.0
2019-05-19 04:20:00,63.17010021357314,0,2.72,0,24.898448689334543,0,8.32,0,18.38,96.0,101.16,8.76,45.76,180.0
2019-05-19 04:25:00,62.85420705244552,0,2.69,0,24.753718842382618,0,8.3,0,18.32,96.0,101.16,7.38,39.34,180.0
2019-05-19 04:30:00,63.14166239006481,0,2.67,0,25.30647307937288,0,8.28,0,18.32,96.0,101.16,8.6,44.16,180.0
2019-05-19 04:35:00,63.47824294590589,0,2.64,0,25.612781763008968,0,8.25,0,18.33,96.0,101.17,9.81,48.98,180.0
2019-05-19 04:40:00,63.27624898767908,0,2.62,0,25.17318761464603,0,8.22,0,18.34,96.0,101.16,9.78,35.81,180.0
2019-05-19 04:45:00,63.3446211602969,0,2.59,0,26.15810068151075,0,8.2,0,18.36,96.0,101.16,9.74,22.64,180.0
2019-05-19 04:50:00,63.52542544003131,0,2.56,0,25.968272273621796,1,8.18,0,18.36,96.0,101.16,10.07,21.94,180.0
2019-05-19 04:55:00,63.709462978221545,0,2.54,0,25.431535037262535,1,8.15,0,18.35,96.0,101.15,10.4,21.24,180.0
2019-05-19 05:00:00,63.13207791821701,0,2.51,0,26.156953529668357,1,8.12,0,18.37,96.0,101.15,10.66,23.38,180.0
2019-05-19 05:05:00,63.081103528723176,0,2.49,0,26.421875343899867,1,8.1,0,18.38,96.0,101.14,10.92,25.53,180.0
2019-05-19 05:10:00,63.10043379180061,0,2.46,0,26.211606284571893,0,8.07,0,18.35,96.0,101.15,10.21,22.14,180.0
2019-05-19 05:15:00,63.030789679494866,0,2.44,0,25.55592523348241,0,8.05,0,18.33,96.0,101.15,9.5,18.75,180.0
2019-05-19 05:20:00,63.033329337042126,0,2.41,0,25.511040947177893,0,8.02,0,18.31,96.0,101.16,9.25,20.19,180.0
2019-05-19 05:25:00,62.85479773593447,0,2.38,0,25.539361793129075,0,8.0,0,18.29,96.0,101.16,8.99,21.62,180.0
2019-05-19 05:30:00,62.95724873661537,0,2.36,0,25.480802776769284,0,8.0,0,18.28,96.0,101.16,9.28,20.81,180.0
2019-05-19 05:35:00,63.239635303364004,0,2.33,0,26.438386763822184,0,8.0,0,18.28,96.0,101.15,9.56,20.0,180.0
2019-05-19 05:40:00,63.000366313442306,0,2.31,0,25.99383592413082,1,8.0,0,18.27,96.0,101.15,9.23,18.45,180.0
2019-05-19 05:45:00,62.9842954158637,0,2.28,0,26.17993845309704,1,8.0,0,18.26,96.0,101.15,8.9,16.9,180.0
2019-05-19 05:50:00,63.1118563008823,0,2.26,0,25.650639124987975,1,8.0,0,18.23,96.0,101.15,8.78,17.98,180.0
2019-05-19 05:55:00,63.006067147930715,0,2.23,0,25.03826643389891,1,8.0,0,18.2,96.0,101.14,8.67,19.05,180.0
2019-05-19 06:00:00,63.0097232928841,0,2.21,0,25.038407181818325,0,8.0,0,18.25,96.0,101.15,8.78,29.2,180.0
2019-05-19 06:05:00,62.87962225363251,0,2.18,0,25.87592384794907,0,8.0,0,18.3,96.0,101.16,8.9,39.34,180.0
2019-05-19 06:10:00,62.76025075375882,0,2.15,0,24.573496986686195,0,8.0,0,18.23,96.0,101.17,6.93,33.3,180.0
2019-05-19 06:15:00,62.69856913435388,0,2.13,0,24.213979396603087,0,8.0,0,18.15,96.0,101.18,4.96,27.27,180.0
2019-05-19 06:20:00,62.71632457258459,0,2.1,0,24.696980090715027,0,8.0,0,18.14,96.0,101.18,5.72,24.85,180.0
2019-05-19 06:25:00,62.46495921592989,0,2.08,0,25.054543086291645,0,8.0,0,18.13,96.0,101.19,6.49,22.43,180.0
2019-05-19 06:30:00,62.8278460374819,0,2.05,0,25.171970989630612,0,8.0,0,18.14,96.0,101.2,6.08,18.07,180.0
2019-05-19 06:35:00,62.88981970808844,0,2.03,0,24.612916537972364,0,8.0,0,18.16,96.0,101.21,5.68,13.71,180.0
2019-05-19 06:40:00,62.65092211491163,0,2.0,0,25.19053496461133,0,8.0,0,18.22,96.0,101.2,6.59,15.81,180.0
2019-05-19 06:45:00,62.54228184107774,0,1.97,0,25.94389968830602,0,8.0,0,18.27,96.0,101.2,7.5,17.91,180.0
2019-05-19 06:50:00,62.813494965936535,0,1.95,0,25.4903078778615,1,8.0,0,18.4,96.0,101.2,7.44,19.87,180.0
2019-05-19 06:55:00,62.69454817374136,0,1.92,0,25.519560024645862,0,8.0,0,18.53,96.0,101.19,7.38,21.82,180.0
2019-05-19 07:00:00,62.72302680825944,0,1.89,0,24.674664789587748,1,8.0,0,18.77,96.0,101.19,6.32,17.46,180.0
2019-05-19 07:05:00,62.493673031134975,0,1.87,0,25.289402496116313,1,8.0,0,19.01,96.0,101.19,5.25,13.11,180.0
2019-05-19 07:10:00,62.58101397275682,0,1.84,0,25.438955605369056,1,8.0,0,19.34,96.0,101.19,6.28,15.06,180.0
2019-05-19 07:15:00,62.77274028862731,0,1.82,0,27.04143642532759,0,8.0,0,19.68,96.0,101.19,7.3,17.02,180.0
2019-05-19 07:20:00,62.44336886727815,0,1.79,0,26.8141197528035,1,8.0,0,20.09,95.98,101.2,6.82,30.33,180.0
2019-05-19 07:25:00,62.40463640447526,0,1.76,0,27.194153097415423,0,8.0,0,20.5,95.95,101.2,6.35,43.64,180.0
2019-05-19 07:30:00,62.711273278842604,0,1.74,0,27.36761871518496,0,8.0,0,20.78,94.14,101.2,7.56,45.35,180.0
2019-05-19 07:35:00,62.761430796241484,0,1.71,0,27.603423050241407,0,8.0,0,21.07,92.32,101.2,8.78,47.06,180.0
2019-05-19 07:40:00,63.06896854467567,0,1.68,0,27.15485830508502,0,8.0,0,21.32,90.91,101.2,9.1,51.89,180.0
2019-05-19 07:45:00,63.02829693805263,0,1.66,0,26.586232882308273,0,8.0,0,21.56,89.51,101.21,9.41,56.71,180.0
2019-05-19 07:50:00,63.323995499479025,0,1.63,0,26.58077096224832,0,8.0,0,21.81,88.1,101.21,9.73,61.54,180.0
2019-05-19 07:55:00,63.1846654394435,0,1.61,0,26.998259692781406,0,8.0,0,22.24,85.98,101.22,9.68,54.3,180.0
2019-05-19 08:00:00,62.549610604394125,0,1.58,0,28.476567068315966,1,8.0,0,22.67,83.86,101.24,9.63,47.06,180.0
2019-05-19 08:05:00,62.465891288068335,1,1.55,0,28.3814282306921,1,8.0,0,22.9,82.35,101.25,10.23,51.44,180.0
2019-05-19 08:10:00,62.34483767923303,1,1.53,0,27.927555599998765,1,8.0,0,23.12,80.85,101.26,10.82,55.81,180.0
2019-05-19 08:15:00,62.39236818448417,1,1.5,0,27.642358428684794,1,8.0,0,23.51,79.19,101.26,10.46,52.4,180.0
2019-05-19 08:20:00,62.49905549007878,1,1.47,0,27.561055674531026,1,8.0,0,23.89,77.53,101.25,10.11,48.98,180.0
2019-05-19 08:25:00,62.36888943673636,0,1.45,0,27.5358523386957,1,8.0,0,24.47,75.4,101.24,9.48,44.16,180.0
2019-05-19 08:30:00,62.8185705144977,0,1.42,0,26.70419900569108,1,8.0,0,25.05,73.26,101.24,8.84,39.34,180.0
2019-05-19 08:35:00,62.63932541400994,1,1.39,0,27.13941814572695,1,8.0,0,25.05,71.6,101.25,10.18,53.96,180.0
2019-05-19 08:40:00,62.475460642044624,0,1.37,0,26.168445090596016,1,8.0,0,25.05,69.93,101.26,11.51,68.57,180.0
2019-05-19 08:45:00,62.58790271391841,1,1.34,0,26.344833761155947,1,7.9,0,25.28,69.21,101.26,11.22,44.72,180.0
2019-05-19 08:50:00,63.061744126750334,1,1.32,0,26.312375939759008,1,7.8,0,25.52,68.49,101.27,10.92,20.87,180.0
2019-05-19 08:55:00,62.87360453365665,1,1.29,0,25.532799224339303,1,7.7,0,25.9,66.88,101.27,10.78,26.22,180.0
2019-05-19 09:00:00,63.06304883734797,1,1.26,0,25.89507142010285,1,7.6,0,26.29,65.28,101.27,10.65,31.58,180.0
2019-05-19 09:05:00,62.92277062497391,1,1.24,0,27.115768441725283,1,7.5,0,26.98,62.98,101.27,10.3,28.7,180.0
2019-05-19 09:10:00,63.05061623507979,1,1.21,0,26.42457545198591,1,7.4,0,27.66,60.68,101.27,9.96,25.81,180.0
2019-05-19 09:15:00,63.055489032392224,1,1.18,0,25.97701913752254,1,7.3,0,27.56,60.05,101.28,10.57,26.24,180.0
2019-05-19 09:20:00,63.18271108462326,1,1.16,0,25.65979427045336,1,7.2,0,27.45,59.42,101.28,11.17,26.67,180.0
2019-05-19 09:25:00,63.21950508654885,1,1.13,0,26.139464530996953,1,7.1,0,27.5,58.85,101.28,12.03,26.97,180.0
2019-05-19 09:30:00,63.544744858803924,1,1.11,0,25.577213525191308,1,7.0,0,27.56,58.28,101.29,12.89,27.27,180.0
2019-05-19 09:35:00,62.96806601345565,1,1.08,0,25.50851547911026,1,6.9,0,27.82,57.45,101.3,12.04,44.4,180.0
2019-05-19 09:40:00,62.53764238257611,1,1.05,0,26.560571721640677,1,6.8,0,28.07,56.62,101.31,11.19,61.54,180.0
2019-05-19 09:45:00,62.41097274833858,1,1.03,0,26.16149934967043,1,6.7,0,28.36,55.57,101.31,11.39,63.2,180.0
2019-05-19 09:50:00,62.67810410997499,1,1.0,0,25.482957233321343,1,6.6,0,28.65,54.52,101.31,11.59,64.86,180.0
2019-05-19 09:55:00,62.82952578718635,1,0.85,0,24.755998283087116,0,6.5,0,28.76,54.16,101.32,12.38,64.01,180.0
2019-05-19 10:00:00,62.95432011206597,1,0.69,0,26.109391992739912,1,6.4,0,28.87,53.8,101.32,13.16,63.16,180.0
2019-05-19 10:05:00,62.6874507004072,1,0.54,0,27.503122029326775,1,6.3,0,28.88,53.88,101.32,13.42,66.88,180.0
2019-05-19 10:10:00,62.8378171274223,0,0.38,0,26.42242257181055,1,6.2,0,28.9,53.95,101.33,13.68,70.59,180.0
2019-05-19 10:15:00,62.909454439510405,1,0.23,0,26.23073246304192,1,6.1,0,29.32,52.63,101.33,13.22,70.59,180.0
2019-05-19 10:20:00,62.86520975862014,1,0.08,0,26.2596405093129,1,6.0,0,29.75,51.31,101.33,12.75,70.59,180.0
2019-05-19 10:25:00,62.777654414330456,1,-0.08,0,26.616360143356385,0,5.9,0,29.96,50.49,101.33,12.58,66.88,180.0
2019-05-19 10:30:00,62.97420968465124,1,-0.23,0,26.696079539715914,1,5.8,0,30.17,49.67,101.33,12.41,63.16,180.0
2019-05-19 10:35:00,63.223732896067276,1,-0.38,0,26.42604418467458,1,5.7,0,30.24,48.93,101.34,12.88,72.96,180.0
2019-05-19 10:40:00,62.84227194300863,1,-0.54,0,26.025067549653823,1,5.6,0,30.31,48.19,101.34,13.36,82.76,180.0
2019-05-19 10:45:00,62.7359679960066,1,-0.69,0,26.148621252839035,1,5.5,0,30.62,47.65,101.34,12.98,82.76,180.0
2019-05-19 10:50:00,63.049852973999414,1,-0.85,0,25.696318242943008,1,5.4,0,30.92,47.11,101.33,12.61,82.76,180.0
2019-05-19 10:55:00,63.08696789698391,0,-1.0,0,25.86430077216551,1,5.3,0,31.13,46.63,101.33,13.08,81.38,101.25
2019-05-19 11:00:00,63.241884627414436,0,-1.15,0,24.673850365826848,1,5.2,0,31.34,46.15,101.33,13.54,80.0,22.5
2019-05-19 11:05:00,63.19255098744865,0,-1.31,0,25.440446632528165,1,5.1,0,31.46,45.86,101.33,13.1,80.0,22.5
2019-05-19 11:10:00,63.38073683439973,0,-1.46,0,25.2380858046979,1,5.0,0,31.59,45.58,101.33,12.67,80.0,22.5
2019-05-19 11:15:00,63.462971681288806,1,-1.62,0,24.161508347048805,0,4.9,0,31.56,45.88,101.34,13.93,84.44,101.25
2019-05-19 11:20:00,63.434992422868696,1,-1.77,0,25.57908513472451,1,4.8,0,31.52,46.19,101.34,15.19,88.89,180.0
2019-05-19 11:25:00,63.35942396750189,1,-1.92,0,25.602808928430953,1,4.7,0,31.47,45.98,101.34,16.68,92.44,101.25
